freq,scheme,benefit_type,target_group,unit,country,year,expenditure
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HR,2020,40.72
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HR,2021,38.38
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HR,2022,36.9
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2015,2.97
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2016,2.61
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2017,2.32
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2018,2.16
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2019,2.13
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2020,1.91
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2021,1.85
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),HU,2022,1.66
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2015,260.66
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2016,243.01
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2017,241.35
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2018,237.63
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2019,234.88
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2020,233.95
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2021,221.48
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IE,2022,233.26
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2015,132.54
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2016,137.23
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2017,141.62
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2018,135.35
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2019,136.04
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2020,128.19
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2021,161.53
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),IT,2022,73.21
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2015,7.93
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2016,6.7
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2017,9.34
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2018,1.18
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2019,0.91
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2020,1.31
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2021,2.01
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LT,2022,1.75
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2015,8.59
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2016,8.73
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2017,9.3
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2018,7.86
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2019,10.98
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2020,10.81
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2021,11.96
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LU,2022,11.54
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2015,0.26
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2016,0.22
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2017,0.19
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2018,0.15
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2019,0.13
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2020,0.96
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2021,1.81
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),LV,2022,0.11
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2015,78.15
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2016,57.63
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2017,53.4
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2018,49.91
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2019,45.32
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2020,47.07
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2021,47.8
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),MT,2022,52.99
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2015,107.56
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2016,111.33
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2017,107.87
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2018,105.69
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2019,110.6
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2020,141.16
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2021,131.71
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),NL,2022,121.87
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2015,34.7
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2016,83.22
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2017,91.69
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2018,81.88
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2019,34.47
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2020,29.29
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2021,24.73
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PL,2022,25.5
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2015,75.58
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2016,77.82
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2017,77.96
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2018,83.27
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2019,89.47
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2020,89.29
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2021,83.83
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),PT,2022,88.18
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2015,9.05
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2016,6.87
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2017,6.3
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2018,5.38
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2019,4.54
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2020,3.86
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2021,4.56
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),RO,2022,6.8
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SE,2015,0.0
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SE,2016,0.0
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SE,2017,0.0
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SE,2018,0.0
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SE,2019,0.0
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SE,2022,0.0
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2015,106.81
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2016,110.34
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2017,111.53
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2018,114.16
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2019,112.84
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2020,111.92
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2021,105.23
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SI,2022,98.39
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2015,4.89
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2016,4.19
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2017,3.3
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2018,2.84
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2019,2.87
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2020,2.94
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2021,3.27
Annual,TOTAL,Cash benefits,Mothers only,€ per person (2015 prices),SK,2022,2.95
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2015,493.93
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2016,481.61
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2017,537.99
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2018,566.26
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2019,546.86
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2020,542.74
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2021,542.7
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),AT,2022,534.89
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2015,48.22
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2016,61.07
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2017,70.56
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2018,75.65
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2019,148.62
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2020,346.74
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2021,352.08
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BE,2022,332.25
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2015,191.96
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2016,173.81
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2017,156.72
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2018,153.02
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2019,139.14
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2020,133.21
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2021,119.91
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),BG,2022,118.34
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2015,159.18
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2016,167.88
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2017,166.61
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2018,161.15
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2019,160.18
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2020,184.2
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2021,160.45
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CY,2022,155.44
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2015,124.68
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2016,114.25
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2017,97.23
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2018,93.78
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2019,81.06
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2020,72.72
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2021,82.6
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),CZ,2022,295.47
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2015,3030.17
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2016,2869.72
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2017,2920.06
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2018,2696.89
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2019,2521.28
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2020,2776.97
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2021,2955.43
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DE,2022,2965.88
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DK,2015,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DK,2016,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DK,2017,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DK,2018,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DK,2019,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DK,2020,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),DK,2021,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2015,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2016,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2017,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2018,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2019,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2020,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2021,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EE,2022,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2015,895.12
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2016,862.02
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2017,1676.71
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2018,2081.25
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2019,1462.8
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2020,1262.04
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2021,1469.86
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),EL,2022,1614.9
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2015,674.87
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2016,682.89
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2017,695.84
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2018,701.16
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2019,754.99
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2020,869.55
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2021,710.68
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),ES,2022,619.22
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2015,38.72
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2016,25.15
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2017,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2018,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2019,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2020,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2021,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FI,2022,0.0
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2015,9933.27
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2016,10107.8
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2017,10033.54
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2018,9989.81
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2019,9695.89
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2020,9728.32
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2021,9327.13
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),FR,2022,9061.62
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2015,204.61
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2016,192.12
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2017,170.93
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2018,161.2
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2019,168.54
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2020,157.21
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2021,146.83
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HR,2022,140.4
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2015,29.18
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2016,25.56
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2017,22.61
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2018,21.04
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2019,20.73
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2020,18.53
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2021,17.88
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),HU,2022,15.98
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),IE,2015,1164.09
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),IE,2016,1099.3
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),IE,2017,1106.64
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),IE,2018,1105.53
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),IE,2019,1110.21
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),IE,2020,1119.89
Annual,TOTAL,Cash benefits,Mothers only,Million Euros (2010 prices),IE,2021,1075.08
